alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B
0.744,1.2161191440203298,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.745,1.2196123520937896,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.746,1.2231192859709614,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.747,1.226640053942629,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.748,1.2301747655862065,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.749,1.2337235317862012,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.75,1.237286464755086,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.751,1.2408636780545887,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.752,1.244455286617411,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.753,1.2480614067693858,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.754,1.2516821562520846,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.755,1.2553176542458826,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.756,1.2589680213935004,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.757,1.2626333798240243,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.758,1.2663138531774245,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.759,1.2700095666295796,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.76,1.2737206469178237,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.761,1.2774472223670232,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.762,1.2811894229162035,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.763,1.2849473801457347,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.764,1.288721227305092,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.765,1.2925110993412072,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.766,1.2963171329274217,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.767,1.3001394664930621,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.768,1.3039782402536506,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.769,1.3078335962417693,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.77,1.311705678338591,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.771,1.3155946323061007,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.772,1.3195006058200196,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.773,1.3234237485034528,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.774,1.3273642119612818,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.775,1.3313221498153176,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.776,1.3352977177402374,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.777,1.339291073500325,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.778,1.3433023769870371,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.779,1.3473317902574187,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.78,1.3513794775733865,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.781,1.3554456054419108,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.782,1.359530342656115,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.783,1.3636338603373186,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.784,1.3677563319780552,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.785,1.3718979334860844,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.786,1.3760588432294316,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.787,1.3802392420824832,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.788,1.384439313473165,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.789,1.388659243431236,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.79,1.3928992206377313,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.791,1.3971594364755824,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.792,1.4014400850814526,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.793,1.4057413633988227,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
