alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B,drop
0.454,0.5558865438697902,67.82087828668766,3.832105153646735e-06,5.848282812938677e-06,2.0161776592919424e-06,6.24621567556394,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.455,0.557570529263363,67.9622004251961,3.7542576444294354e-06,5.7287516986385875e-06,1.974494054209152e-06,6.26563427342566,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.456,0.5592576073774852,68.10388079902552,3.6773488182410933e-06,5.610682539991508e-06,1.9333337217504145e-06,6.285247990220093,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.457,0.5609477895929235,68.24592086528924,3.601376090740254e-06,5.49407087009414e-06,1.892694779353886e-06,6.305060334147779,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.458,0.5626410873533785,68.38832208945469,3.526336834498343e-06,5.3789121578599055e-06,1.8525753233615626e-06,6.325074905038213,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.459,0.5643375121659521,68.5310859453961,3.452228378547129e-06,5.265201807371412e-06,1.8129734288242833e-06,6.345295397494724,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.46,0.5660370756016141,68.67421391546455,3.379048007912119e-06,5.152935157211978e-06,1.7738871492998593e-06,6.365725604175971,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.461,0.5677397892956786,68.81770749054571,3.3067929631477694e-06,5.042107479800584e-06,1.735314516652815e-06,6.386369419216584,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.462,0.5694456649482791,68.96156817012748,3.235460439862634e-06,4.93271398071206e-06,1.6972535408494257e-06,6.4072308417975234,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.463,0.5711547143248534,69.10579746236297,3.1650475882420647e-06,4.8247497979941785e-06,1.6597022097521138e-06,6.428313979871619,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
