alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B,drop
0.424,0.66569650896328,80.63902032136829,2.491769869905527e-07,3.762218003009831e-07,1.2704481331043037e-07,7.843656241775901,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.425,0.6677933683750136,80.79925260358716,2.3628783746014085e-07,3.567188997126689e-07,1.2043106225252806e-07,7.897833795839647,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.426,0.6698938776744223,80.95987731388128,2.238319637097256e-07,3.378746052749873e-07,1.140426415652617e-07,7.953360081834997,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.427,0.6719980495899829,81.12089599248995,2.1180329305277345e-07,3.1967952270417293e-07,1.0787622965139948e-07,8.010295759267159,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.428,0.67410589691687,81.28231018785313,2.001956881218608e-07,3.0212416422464105e-07,1.0192847610278024e-07,8.068705470297509,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.429,0.6762174325174258,81.44412145741958,1.8900294620650396e-07,2.851989476319191e-07,9.619600142541515e-08,8.128658186821365,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.43,0.678332669321629,81.60633136696514,1.7821879869546024e-07,2.6889419551437017e-07,9.067539681890993e-08,8.19022759490478,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.431,0.6804516203275711,81.76894149103046,1.6783691042980025e-07,2.5320013434073793e-07,8.536322391093768e-08,8.253492522584422,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.432,0.6825742986019346,81.93195341296843,1.578508790795552e-07,2.3810689358415025e-07,8.025601450459505e-08,8.318537416277394,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.433,0.6847007172804781,82.09536872464291,1.4825423453392934e-07,2.236045048674107e-07,7.535027033348137e-08,8.385452872538465,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.434,0.6868308895685213,82.25918902726919,1.3904043821618343e-07,2.0968290099525185e-07,7.064246277906841e-08,8.454336233642069,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.435,0.6889648287414408,82.42341593067582,1.3020288248751626e-07,1.9633191512190792e-07,6.612903263439166e-08,8.525292255002158,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.436,0.6911025481451624,82.58805105377914,1.217348899709822e-07,1.8354127979866291e-07,6.18063898276807e-08,8.598433856335136,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.437,0.6932440611966658,82.7530960245695,1.13629712898413e-07,1.7130062605700174e-07,5.767091315858874e-08,8.67388296845992,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.438,0.6953893813844861,82.91855248014707,1.0588053244719351e-07,1.5959948247727165e-07,5.371895003007814e-08,8.751771490835841,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.439,0.6975385222692274,83.08442206685424,9.848045806558806e-08,1.4842727424090313e-07,4.9946816175315066e-08,8.832242377483576,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.44,0.6996914974840733,83.25070644026025,9.142252679826816e-08,1.3777332218379403e-07,4.635079538552587e-08,8.91545087211434,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.441,0.7018483207353096,83.41740726533097,8.469970259644991e-08,1.2762684182732401e-07,4.29271392308741e-08,9.00156591764065,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
